edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
14,Question: what are some special products made in mississippi?. Answer:,['farm - raised catfish'],"Catfish, cotton, soybeans, and bourbon are some special products","Catfish, cotton, soybeans, and bourbon are some special products",0,0
14,Question: what episode does caroline get turned into a vampire?. Answer:,"['Brave New World', 'The Return']","""The Vampire Diaries"" Season 2, Episode 22","The episode where Caroline gets turned into a vampire is ""Rose"" (",0,0
14,Question: when did red dead redemption 1 come out?. Answer:,"['May 18 , 2010', 'May 2010']","Red Dead Redemption 1 was released on May 18,","Red Dead Redemption 1 was released on May 18,",1,1
14,Question: when did starbucks become a publicly traded company?. Answer:,"['1992', 'June 1992']","Starbucks became a publicly traded company on June 26, 1","Starbucks became a publicly traded company on June 26, 1",0,0
14,Question: what is the ultimate objective of financial management?. Answer:,['Profit maximization'],The ultimate objective of financial management is to create and maximize shareholder value by,The ultimate objective of financial management is to create and maximize shareholder value by,1,1
14,Question: what are the four requirements to establish criminal liability for gross negligence manslaughter?. Answer:,['the defendant breached this duty'],1. Duty of care: The defendant must have owed a,1. Duty of care: The defendant must have owed a,0,0
14,Question: who declared war on the united states four days after pearl harbor?. Answer:,"['Nazi Germany', 'Fascist Italy']",Japan declared war on the United States four days after Pearl Harbor.,Japan declared war on the United States four days after Pearl Harbor.,0,0
14,Question: which indian actor has won most national awards?. Answer:,['Amitabh Bachchan'],"Mohammad Rafi, an Indian playback singer, has won the most","Mohammad Rafi, an Indian playback singer, has won the most",0,0
14,Question: when does the new season of lost in space come out?. Answer:,"['April 13 , 2018']",The release date for the new season of Lost in Space is not currently available.,The release date for the new season of Lost in Space is not currently available.,0,0
14,Question: in which city are the wimbledon game held?. Answer:,"['Wimbledon , London', 'London']","Wimbledon games are held in London, United Kingdom.","Wimbledon games are held in London, United Kingdom.",1,1
14,Question: when does closure of the ductus arteriosus occur?. Answer:,"['birth', 'at birth']",The ductus arteriosus typically closes within the first few days,The ductus arteriosus typically closes within the first few days,0,0
14,Question: how many hoops are used in a game of croquet?. Answer:,"['six', 'eight']",Six hoops are used in a game of croquet.,Six hoops are used in a game of croquet.,1,1
14,Question: who talks for belle in beauty and the beast?. Answer:,"['Jodi Benson', 'Julie Nathanson', ""Paige O'Hara""]",Belle talks for herself in Beauty and the Beast. The ench,Belle talks for herself in Beauty and the Beast. The ench,0,0
14,Question: who spoke the words ich bin ein berliner?. Answer:,['U.S. President John F. Kennedy'],John F. Kennedy,John F. Kennedy,1,1
14,Question: when was the last time america hosted the summer olympics?. Answer:,"['1996', 'Salt Lake City']","The last time America (specifically, the United States) hosted the Summer Olympics","The last time America (specifically, the United States) hosted the Summer Olympics",0,0
14,Question: does archie end up with betty or veronica in riverdale?. Answer:,['Betty'],"Archie's relationship in Riverdale is not definitively decided, as it","Archie's relationship in Riverdale is not definitively decided, as it",0,0
14,Question: who plays the grandmother in game of thrones?. Answer:,['Rigg'],"Lena Headey plays the mother, Cersei Lannister,","Lena Headey plays the mother, Cersei Lannister,",0,0
14,Question: the first vice president of india who become the president letter was?. Answer:,['Sarvepalli Radhakrishnan'],The first Vice President of India to become President was Dr. Zakir H,The first Vice President of India to become President was Dr. Zakir H,0,0
14,Question: where does kevins family go in home alone 2?. Answer:,['Florida'],Kevin's family goes to Portugal in Home Alone 2.,Kevin's family goes to Portugal in Home Alone 2.,0,0
14,Question: when was the first time lebron went to the finals?. Answer:,['2007'],The first time LeBron James went to the NBA Finals was in,The first time LeBron James went to the NBA Finals was in,0,0
14,Question: tujhe dekha toh yeh jana sanam movie name?. Answer:,['Dilwale Dulhania Le Jayenge'],"""Jana Sanam"" is the name of the movie.","""Jana Sanam"" is the name of the movie.",0,0
14,Question: how did the dominican republic get its name?. Answer:,"['patron saint , Saint Dominic']",The Dominican Republic got its name because it is the larger of the two islands,The Dominican Republic got its name because it is the larger of the two islands,0,0
14,Question: when did the battles of lexington and concord happen?. Answer:,"['April 19 , 1775']","The Battles of Lexington and Concord happened on April 19,","The Battles of Lexington and Concord happened on April 19,",1,1
14,Question: what is don quixote's horse's name?. Answer:,['Rocinante'],Rocinante,Rocinante,1,1
14,Question: who won britain's next top model 2016?. Answer:,['Chloe Keenan'],The winner of Britain's Next Top Model 2016 was Hannah,The winner of Britain's Next Top Model 2016 was Hannah,0,0
14,Question: what does the c stand for chrysler 300c?. Answer:,['coupe'],Chrysler 300C stands for Chrysler 30,Chrysler 300C stands for Chrysler 30,0,0
14,Question: when was the first election held in india?. Answer:,['1951 -- 52'],The first general election in India was held in 1952.,The first general election in India was held in 1952.,1,1
14,Question: how old was sasuke when his clan died?. Answer:,['seven'],"Sasuke was 9 years old when his clan, the Uchi","Sasuke was 9 years old when his clan, the Uchi",0,0
14,Question: a concave mirror can form a real image which is a copy of an object that forms?. Answer:,['inverted'],An object that forms a real image in a concave mirror is virtual.,An object that forms a real image in a concave mirror is virtual.,0,0
14,Question: how many seasons of the smurfs are there?. Answer:,['9'],The Smurfs television series originally aired from 1981 to,The Smurfs television series originally aired from 1981 to,0,0
14,Question: who is considered as architect of india constitution?. Answer:,['B.R. Ambedkar'],Dr. B.R. Ambedkar is considered the architect of the Indian,Dr. B.R. Ambedkar is considered the architect of the Indian,1,1
14,Question: nitty gritty dirt band fishin in the dark album?. Answer:,['Hold On'],"""Fishin' in the Dark"" is an album by the Nitty","""Fishin' in the Dark"" is an album by the Nitty",0,0
14,Question: who was the father of the princes in the tower?. Answer:,"['Edward IV', 'Edward IV of England']","The identity of the father of the Princes in the Tower, Edward V and","The identity of the father of the Princes in the Tower, Edward V and",0,0
14,Question: what is the source of information for account receivables?. Answer:,['invoices'],The source of information for account receivables is typically the sales transactions or inv,The source of information for account receivables is typically the sales transactions or inv,0,0
14,Question: who is the actor that plays saul on grace and frankie?. Answer:,['Sam Waterston'],Martin Sheen plays Saul on Grace and Frankie.,Martin Sheen plays Saul on Grace and Frankie.,0,0
14,Question: who wrote the song i hate you i love you?. Answer:,"[""Olivia O'Brien"", 'Garrett Nash', 'Angel Benitez']","The song ""I Hate You, I Love You"" is written by John","The song ""I Hate You, I Love You"" is written by John",0,0
14,Question: perth is the capital of which australian state?. Answer:,['Western Australia'],Perth is the capital of Western Australia.,Perth is the capital of Western Australia.,1,1
14,Question: how many times has the saints won the super bowl?. Answer:,['1'],The New Orleans Saints have not won the Super Bowl as of the latest championship,The New Orleans Saints have not won the Super Bowl as of the latest championship,0,0
14,Question: who sang the end of the world as we know it?. Answer:,['R.E.M.'],"REM (R.E.M.) sang ""The End of the World","REM (R.E.M.) sang ""The End of the World",1,1
14,Question: where was the killing of a sacred deer filmed?. Answer:,['Cincinnati'],"The killing of a sacred deer was filmed in Kumbakonam,","The killing of a sacred deer was filmed in Kumbakonam,",0,0
14,Question: legends of tomorrow season 3 finale air date?. Answer:,"['April 9 , 2018']",The air date for the Legends of Tomorrow Season 3 finale was May,The air date for the Legends of Tomorrow Season 3 finale was May,0,0
14,Question: who sang the original scooby doo theme song?. Answer:,['Larry Marks'],The original Scooby-Doo theme song was sung by David Mook,The original Scooby-Doo theme song was sung by David Mook,0,0
14,Question: calpurnia son name in to kill a mockingbird?. Answer:,"['Zeebo', 'James Zeebo']","Jem Finch, not Calpurnia. Calpurnia is","Jem Finch, not Calpurnia. Calpurnia is",0,0
14,Question: what's the name of the last mission impossible movie?. Answer:,['Mission : Impossible -- Fallout'],Mission: Impossible - Fallout (2018),Mission: Impossible - Fallout (2018),1,1
14,Question: who has the most 70 point games in nba history?. Answer:,"['Wilt Chamberlain *', 'Booker , Devin', 'Chamberlain , Wilt', 'Wilt Chamberlain']",Kobe Bryant has the most 70-point games in NBA history,Michael Jordan holds the record for the most 70-point games in NBA,0,0
14,Question: who is the writer of 50 shades of grey?. Answer:,"['E.L. James', 'Erika Mitchell Leonard']",E.L. James,E.L. James,1,1
14,Question: when does the cannes film festival take place?. Answer:,"['usually in May', 'Cannes , France']",The Cannes Film Festival typically takes place in May.,The Cannes Film Festival typically takes place in May.,1,1
14,Question: who designed the earth day flag in 1969?. Answer:,['John McConnell'],The Earth Day flag was designed by a graphic designer named Irving Schwartz,The Earth Day flag was designed by a graphic designer named Irving Schwartz,0,0
14,Question: the fertile crescent is located between what two bodies of water?. Answer:,"['Tigris', 'Tigris and Euphrates rivers', 'Euphrates']",The Fertile Crescent is located between the Mediterranean Sea and the Pers,The Fertile Crescent is located between the Mediterranean Sea and the Pers,0,0
14,Question: who does the voice of cruz on cars 3?. Answer:,['Cristela Alonzo'],Cristela Alonzo voices Cruz Ramirez in Cars 3.,Cristela Alonzo voices Cruz Ramirez in Cars 3.,1,1
